ID,Year_Birth,Education,Marital_Status,Income,Kidhome,Teenhome,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Response,Complain
1943,1957,Graduation,Married,76702.7,0,1,2013-09-10,221,709.57,91.03,111.61,157.75,44.52,183.82,5,7,4,20,16,0,0,0,1,0,0,0
1944,1947,PhD,Divorced,143542.41,0,0,2013-04-10,25,1791.18,69.91,176.86,231.55,55.49,740.72,1,6,3,10,20,0,0,0,0,0,0,0
1945,1945,2n Cycle,Divorced,44553.93,2,1,2014-12-26,305,391.84,69.51,471.67,133.29,40.99,160.61,10,9,2,7,6,0,0,0,1,1,0,0
1946,1948,Graduation,Together,85861.88,1,0,2014-10-15,253,592.2,73.57,544.24,141.07,65.09,755.3,5,11,1,7,13,0,0,0,1,0,0,0
1947,1977,Graduation,Together,59138.12,0,1,2014-09-08,151,1563.9,72.71,207.19,184.96,76.8,318.11,4,10,6,12,16,0,0,0,0,1,0,0
1948,1983,Master,Divorced,87181.83,0,1,2014-04-15,6,1247.92,104.29,222.01,156.05,25.64,391.61,8,8,2,14,12,0,0,0,1,1,0,0
1949,1976,Basic,Single,21182.6,1,0,2016-10-21,340,377.33,49.62,351.35,96.33,58.78,186.55,0,3,3,6,13,0,1,0,1,0,0,0
1950,1984,Graduation,Together,79292.92,0,1,2014-07-03,79,1784.62,27.05,285.27,158.36,67.86,906.64,6,13,2,8,16,0,0,0,0,0,0,0
1951,1983,Basic,Single,48749.85,2,0,2014-06-03,262,366.72,67.25,272.1,140.42,43.18,307.11,7,9,2,5,14,0,0,0,0,1,0,0
1952,1970,Graduation,Together,48776.87,2,2,2016-03-13,106,918.88,77.27,285.68,135.48,68.47,158.26,3,7,6,5,10,0,0,0,0,0,0,0
1953,1970,Graduation,Together,65838.79,0,2,2019-11-07,32,1972.93,84.83,281.84,120.86,24.76,756.01,7,10,4,15,20,0,0,0,0,0,0,0
1954,1978,Master,Together,65978.78,0,1,2018-05-25,85,1528.58,22.26,227.35,88.66,45.74,239.53,2,7,4,14,8,0,0,0,0,0,0,0
1955,1985,Basic,Divorced,55276.25,1,1,2013-06-01,15,1346.81,114.26,323.44,269.2,27.86,777.28,4,6,3,8,18,0,1,0,0,0,0,0
1956,1958,Graduation,Married,89843.92,1,0,2013-04-23,17,1476.87,65.56,466.03,183.42,48.57,1589.68,8,8,1,13,17,0,0,0,0,0,0,1
1957,1961,2n Cycle,Alone,28040.82,1,1,2015-05-26,234,805.89,89.58,501.55,120.87,85.85,350.19,4,8,2,18,19,1,0,0,0,0,0,0
1958,1991,Graduation,Divorced,42368.27,0,0,2016-06-10,247,391.91,88.05,363.53,290.04,81.39,690.67,6,11,2,13,13,0,0,0,0,0,0,0
1959,1993,Graduation,Alone,60913.04,2,0,2015-05-09,65,427.45,94.22,414.59,168.84,67.93,164.07,6,6,5,13,9,0,0,0,1,0,0,0
1960,1997,Graduation,Married,49136.92,0,0,2018-10-10,42,974.56,55.83,307.81,108.48,35.44,431.27,6,8,0,12,14,0,0,0,1,0,0,1
1961,1998,Master,Married,71539.31,1,1,2016-08-05,150,1415.34,51.03,279.7,199.23,35.12,0.0,7,8,4,11,17,0,0,0,0,0,0,0
1962,1976,Graduation,Single,41257.3,2,1,2015-02-13,352,1357.2,49.04,447.77,115.75,43.51,539.99,8,9,0,12,13,0,0,1,0,1,0,0
1963,1961,2n Cycle,Together,71998.13,2,0,2016-02-10,126,1453.1,42.67,410.49,28.94,35.28,305.66,2,7,1,13,8,0,0,0,0,0,0,0
1964,1978,2n Cycle,Divorced,52609.11,2,0,2014-05-09,230,707.29,16.06,231.1,241.7,50.41,299.14,8,8,2,14,17,0,0,0,0,0,0,0
1965,1952,Graduation,Absurd,66064.47,2,1,2017-06-28,310,1246.55,65.37,448.83,62.55,54.77,140.37,2,7,3,14,17,0,0,0,1,0,0,0
1966,1955,Graduation,Married,76089.73,1,1,2014-09-12,218,1017.8,16.17,169.5,152.16,28.3,441.92,7,3,2,16,15,0,0,0,0,0,1,0
1967,1953,Basic,Together,38039.91,2,1,2013-12-06,150,370.5,47.17,241.57,91.09,55.88,259.01,2,10,3,14,11,0,1,0,0,0,0,0
1968,1949,Graduation,Single,68378.41,2,2,2016-09-22,217,1832.31,44.75,328.1,208.92,24.12,419.01,2,6,2,11,14,0,0,0,0,1,0,0
1969,1987,Basic,Single,56292.77,0,2,2013-02-11,123,1249.98,60.87,350.34,454.17,50.44,522.27,4,6,5,9,22,0,0,0,0,0,0,0
1970,1987,2n Cycle,Divorced,55159.19,2,0,2012-05-08,151,632.21,77.66,237.85,151.78,57.67,389.84,8,7,5,10,22,0,1,0,0,0,0,0
1971,1994,Graduation,Married,57956.52,1,1,2016-06-10,353,1653.35,45.6,187.32,72.4,27.55,328.87,6,10,2,16,15,0,0,0,0,0,0,0
1972,1998,2n Cycle,Divorced,47127.24,1,0,2016-02-03,218,1160.21,163.7,196.6,89.9,82.4,1024.43,5,8,1,9,13,0,0,0,0,0,0,0
1973,1973,Graduation,Single,60495.1,1,1,2017-09-12,343,634.45,127.2,136.14,202.55,39.93,264.24,3,5,3,16,20,0,0,0,0,0,0,0
1974,1943,Master,Widow,98222.37,1,2,2018-05-01,134,1958.88,82.2,532.35,102.98,17.87,0.0,9,10,1,24,23,1,0,0,0,0,0,0
1975,1944,Graduation,Divorced,79063.35,0,0,2018-07-16,205,1062.71,64.49,178.29,194.62,38.9,257.09,4,7,3,17,15,0,0,0,0,0,0,0
1976,1986,Graduation,Single,75051.81,1,2,2019-02-11,8,1640.82,85.49,323.46,83.22,99.12,169.85,2,5,2,12,15,0,1,0,1,0,0,0
1977,1963,2n Cycle,Married,39383.82,1,0,2019-11-08,9,1539.95,79.0,183.31,151.91,56.55,134.85,5,5,1,8,15,1,0,0,0,0,1,0
1978,1974,2n Cycle,Single,35302.4,1,2,2018-03-16,146,187.91,38.87,310.62,81.2,107.16,159.32,3,7,2,15,11,1,0,0,1,0,0,0
1979,1962,2n Cycle,Widow,56984.47,1,1,2015-08-02,92,788.85,66.15,368.42,197.83,53.11,390.03,6,9,1,14,18,0,0,0,0,0,0,0
1980,1961,PhD,Absurd,108161.59,1,0,2019-10-19,224,603.67,62.98,151.21,81.06,57.37,789.15,3,8,6,9,23,0,0,0,1,1,0,0
1981,1963,Master,Married,127823.14,1,2,2014-05-23,342,1623.8,184.63,203.2,118.45,92.57,306.63,3,9,1,7,12,0,0,0,0,0,0,0
1982,1959,Master,Married,110018.33,0,1,2018-05-05,355,622.6,113.46,447.27,131.1,32.34,481.69,9,9,3,17,11,0,0,0,0,1,0,0
1983,1956,Graduation,Single,67774.06,0,0,2017-08-28,187,1601.7,42.11,220.69,100.57,40.09,518.34,4,6,7,13,12,0,0,0,0,0,0,0
1984,1997,PhD,Married,63766.25,1,0,2019-01-05,282,1861.86,85.44,488.06,138.35,93.38,196.71,2,9,1,7,14,0,0,0,0,0,0,0
1985,1966,Master,Divorced,127076.6,0,0,2013-07-05,33,1409.15,113.49,212.73,83.03,30.64,388.72,5,10,4,10,14,0,0,0,1,0,0,0
1986,1972,Master,Married,128083.2,1,2,2017-10-11,69,758.49,80.31,152.17,82.68,60.47,305.63,5,9,2,16,8,0,1,0,0,0,0,0
1987,1947,Graduation,Single,51477.02,0,0,2019-12-16,306,694.27,102.97,82.46,114.63,71.82,398.04,4,10,5,10,18,0,0,0,1,0,0,0
1988,1956,Master,Widow,138603.08,1,2,2015-08-17,13,586.32,124.01,274.52,155.69,64.17,505.34,2,7,6,12,14,0,0,0,0,0,0,0
1989,1977,Graduation,Widow,41263.5,0,1,2017-05-17,18,689.53,45.26,355.14,92.33,52.01,527.77,6,11,0,11,12,0,0,0,0,0,0,0
1990,1969,Graduation,Single,65019.0,1,1,2018-10-01,134,1548.43,45.32,569.42,44.58,57.86,768.35,5,10,1,9,14,0,0,0,0,1,0,0
1991,1972,Master,Together,79257.84,0,2,2019-10-01,13,2203.8,64.98,251.55,228.96,77.36,333.3,5,4,3,12,10,0,0,0,0,0,0,0
1992,1980,Master,Married,119917.03,0,1,2017-12-20,200,672.74,51.75,128.57,184.75,59.67,490.77,4,7,0,18,12,0,0,0,0,0,0,0
1993,1978,Graduation,Divorced,78856.72,2,2,2016-02-05,59,2365.98,37.76,260.76,207.13,31.36,65.66,6,7,0,10,14,0,0,0,1,0,0,0
1994,1944,Master,Single,134921.81,0,2,2014-01-24,132,817.01,113.48,397.55,198.4,19.95,0.0,5,8,2,10,13,0,0,0,0,0,1,0
1995,1993,PhD,Together,80658.99,1,0,2012-04-06,180,621.13,99.07,317.22,97.68,43.24,517.43,9,8,2,14,18,0,0,0,0,0,0,0
1996,1981,Graduation,YOLO,71428.45,0,0,2015-03-28,48,2098.38,90.16,476.05,150.67,49.99,824.16,3,3,5,15,16,0,0,0,0,0,0,0
1997,1975,Graduation,Single,56831.24,1,1,2016-08-03,197,1910.08,141.05,418.32,50.29,101.72,903.24,4,9,1,7,16,0,0,0,1,0,0,0
1998,1958,Graduation,Married,49124.83,1,1,2017-03-13,196,292.31,101.54,452.15,137.5,42.78,152.52,4,14,1,12,12,0,1,0,1,0,1,0
1999,1985,Graduation,Together,41283.28,0,0,2016-12-25,243,922.36,74.91,264.16,113.98,52.8,977.78,2,6,2,16,16,0,0,0,0,1,0,0
2000,1954,2n Cycle,Together,67199.74,0,1,2016-08-22,355,528.47,80.64,231.58,224.64,35.36,330.37,4,6,1,8,12,0,0,0,0,0,0,0
2001,1990,Graduation,Married,75920.51,0,0,2015-06-18,52,539.0,99.72,486.64,174.78,54.44,142.97,7,12,5,11,15,0,0,0,0,0,0,0
2002,1996,Graduation,Married,46762.2,0,0,2015-10-03,193,646.51,96.12,352.3,307.42,44.74,151.31,6,10,5,12,17,0,0,0,1,0,1,1
2003,1959,PhD,Divorced,109611.01,0,0,2019-01-07,29,1159.07,84.97,205.7,59.48,42.47,613.57,7,2,2,19,17,0,0,0,1,0,0,1
2004,1965,2n Cycle,Divorced,46293.22,2,0,2017-05-05,161,614.27,136.58,302.76,62.39,112.0,779.38,6,12,1,10,12,0,0,0,0,0,0,0
2005,1992,Basic,Single,42377.52,2,2,2017-09-26,300,906.17,62.37,378.26,188.29,65.21,367.05,10,8,3,11,16,0,0,0,0,0,0,0
2006,1960,Graduation,Together,65283.8,2,0,2016-07-04,329,1753.19,221.84,180.94,99.17,42.58,0.0,5,10,0,16,25,1,0,0,0,0,1,0
2007,1951,2n Cycle,Divorced,58098.46,1,2,2016-05-21,219,1177.08,71.87,307.12,78.53,28.07,76.6,5,10,1,19,15,1,0,0,0,0,0,0
2008,1953,Basic,YOLO,66886.3,1,1,2012-02-11,193,2325.7,82.57,354.02,100.19,24.47,292.5,4,8,4,8,14,1,0,0,0,0,0,0
2009,1954,Master,Married,103691.88,0,0,2013-07-01,224,694.43,62.23,190.71,189.23,64.14,261.13,3,13,3,9,14,0,0,0,0,0,0,0
2010,1999,Master,Alone,85216.18,1,0,2019-07-07,57,611.46,61.39,129.47,213.16,72.22,761.17,5,6,4,14,12,0,0,0,0,0,0,0
2011,1960,Master,Single,130151.97,1,1,2017-09-07,48,1703.92,114.49,205.1,65.91,75.8,68.4,0,5,1,8,19,0,0,0,1,0,0,0
2012,1995,Master,Divorced,83948.44,0,1,2014-10-08,341,806.29,83.41,356.17,315.39,47.15,180.59,2,8,9,12,20,0,0,0,0,0,0,0
2013,1963,Graduation,Married,60395.91,1,1,2012-07-28,251,1445.64,60.96,232.04,190.2,79.03,531.23,7,9,4,4,24,0,0,0,0,0,0,0
2014,1945,Master,Married,83465.86,1,0,2018-05-03,168,1128.47,108.42,200.63,122.45,28.22,272.74,2,8,1,13,17,0,0,0,0,0,0,0
2015,1955,Graduation,Divorced,92617.03,0,0,2019-07-01,242,2087.08,71.65,172.87,59.01,59.24,181.97,1,10,0,12,14,0,0,0,0,1,0,0
2016,1958,Graduation,Married,73447.35,0,2,2013-05-26,160,1240.77,73.71,209.73,133.48,66.17,371.86,4,7,3,17,8,0,0,0,1,0,0,0
2017,1962,Graduation,Alone,72626.38,2,0,2012-07-22,97,666.28,97.36,263.83,280.08,25.74,616.31,5,13,4,16,13,0,0,0,0,0,1,0
2018,1973,Graduation,Married,51979.79,2,2,2014-06-11,76,1112.07,101.28,148.69,175.42,48.54,423.2,1,4,1,8,13,0,0,0,0,0,0,0
2019,1978,Master,Single,81795.28,2,0,2018-03-25,309,1177.18,36.78,280.41,117.36,49.29,213.01,6,6,2,16,16,0,0,0,0,1,0,0
2020,1970,Graduation,Divorced,65428.67,0,1,2012-04-11,357,1063.06,118.47,458.17,126.33,67.8,260.02,2,5,3,5,12,0,1,0,0,0,0,0
2021,1995,Basic,Absurd,26524.69,1,0,2013-06-28,10,312.93,57.37,412.63,185.98,59.95,227.93,1,10,4,17,15,0,0,0,0,0,0,0
2022,1975,Graduation,Alone,50112.02,0,0,2017-12-16,90,518.49,26.62,291.62,262.21,44.25,1384.49,6,5,2,8,15,0,0,0,0,0,0,0
2023,1999,Basic,Married,23979.19,0,2,2012-07-10,151,301.88,34.1,345.07,170.9,71.64,614.54,4,12,2,8,17,0,0,0,0,0,0,0
2024,1940,Graduation,Alone,92007.38,2,1,2012-02-07,185,532.88,125.96,312.15,113.55,57.1,424.17,6,7,1,8,8,0,0,0,0,0,1,0
2025,1966,Graduation,Married,49719.76,0,1,2014-12-18,252,677.67,64.9,316.1,116.53,61.55,564.64,3,6,6,12,16,0,0,0,0,0,0,0
2026,1958,Graduation,Widow,49375.85,0,1,2016-01-17,229,328.66,71.22,311.77,106.27,62.43,414.57,5,9,4,12,12,0,0,0,0,0,0,0
2027,1961,Master,Married,85492.56,0,1,2016-09-28,17,1023.75,127.94,494.9,192.25,73.02,206.97,2,13,3,14,10,0,0,0,0,0,0,0
2028,1995,Graduation,Single,33030.3,0,2,2014-05-24,102,551.26,54.86,406.51,77.56,34.88,702.48,3,8,6,14,11,0,1,0,0,1,0,0
2029,1958,Graduation,Single,52450.43,0,0,2019-04-23,174,657.59,146.05,204.6,114.39,27.9,548.01,3,7,3,12,15,0,0,0,0,0,0,0
2030,1956,Master,Alone,137082.49,1,0,2017-08-01,165,1054.32,58.78,358.62,119.58,49.28,96.13,3,8,3,8,14,0,0,0,0,0,0,0
2031,1967,PhD,Divorced,118677.85,0,0,2012-08-21,175,832.86,172.11,276.38,149.78,67.65,485.49,6,1,2,14,8,0,0,0,0,0,0,0
2032,1947,Basic,Single,52248.77,2,1,2019-10-14,105,1072.32,98.91,203.47,94.32,59.74,981.6,2,10,4,12,23,0,0,0,0,0,1,0
2033,1973,Graduation,Divorced,41764.31,2,2,2017-11-21,173,303.67,100.48,377.15,303.13,30.28,471.69,2,9,5,14,11,0,1,0,1,0,0,0
2034,1941,Graduation,Married,69056.6,0,0,2014-12-13,29,440.22,101.02,271.17,114.94,31.92,295.84,4,7,2,7,21,0,0,0,0,0,0,0
2035,1965,Graduation,Married,54444.21,1,1,2017-12-28,3,1121.09,29.26,429.76,36.92,130.44,778.62,9,6,3,19,16,0,0,0,0,0,0,0
2036,1950,Graduation,Divorced,86791.31,0,2,2016-10-22,180,1117.8,111.55,152.03,86.14,33.44,226.47,4,8,3,13,13,0,0,0,0,0,0,1
2037,1977,2n Cycle,Together,40574.78,1,1,2016-04-08,164,595.66,76.79,189.69,193.48,48.1,309.07,7,3,4,8,15,0,0,0,0,0,0,1
2038,1985,Master,Divorced,82902.34,0,0,2018-07-24,310,681.21,104.75,244.45,113.13,58.77,364.38,6,10,5,19,17,0,0,0,1,0,0,0
2039,1972,Graduation,Married,56751.3,2,0,2014-05-12,94,1550.58,41.45,220.14,72.76,101.32,194.42,5,13,6,14,17,1,0,0,0,0,0,0
2040,1946,Graduation,Together,60849.01,2,0,2016-03-26,204,1304.32,27.78,371.15,87.06,68.54,1069.67,4,5,1,10,10,1,0,0,0,0,0,0
2041,1999,PhD,Together,67360.46,2,0,2012-05-07,47,1531.53,131.98,273.84,83.24,35.05,355.35,3,6,4,11,18,0,0,1,0,0,0,0
2042,1991,Graduation,Divorced,75357.52,0,2,2017-01-21,362,958.09,40.72,373.3,193.07,30.13,336.31,10,9,2,8,15,1,0,0,0,0,0,0
2043,1989,Graduation,Together,63172.25,0,0,2014-02-20,311,2062.4,47.25,153.46,109.78,51.79,70.14,7,3,2,11,25,0,0,0,0,0,0,0
2044,1955,Master,Single,115200.14,0,0,2018-11-21,209,381.54,134.15,325.79,153.71,27.09,280.91,3,5,4,13,18,1,0,0,0,1,0,0
2045,1989,2n Cycle,Divorced,41643.36,1,1,2019-04-05,293,548.49,70.82,284.66,193.93,39.59,120.69,5,12,3,11,10,0,0,0,1,0,0,0
2046,1997,Graduation,Together,58723.88,0,1,2016-12-12,361,1500.94,100.58,129.8,116.15,31.55,178.68,7,5,3,13,19,0,0,0,0,0,1,0
2047,1942,Master,Divorced,138595.21,0,0,2019-08-02,210,1754.36,51.42,194.44,80.94,39.94,136.95,6,7,3,13,22,0,0,1,0,1,0,0
2048,1959,Graduation,Alone,60942.42,0,0,2012-01-10,144,1207.51,110.41,240.98,119.45,40.69,252.95,8,7,1,13,17,1,0,0,1,0,0,0
2049,1975,Graduation,Divorced,78281.0,0,2,2014-03-10,279,1208.6,61.47,133.27,107.34,83.19,677.09,2,10,1,16,14,0,1,0,0,0,0,0
2050,1961,Master,Divorced,130212.49,1,0,2019-12-07,153,788.13,46.03,250.1,92.74,95.4,730.36,2,10,2,9,19,0,1,1,0,0,0,0
2051,1975,2n Cycle,Married,31061.23,2,0,2013-01-26,85,1605.89,185.88,512.27,78.51,61.48,407.82,6,12,0,13,11,0,1,0,0,0,0,0
2052,1964,2n Cycle,Together,69269.19,1,1,2015-04-06,119,1501.09,80.67,348.45,182.22,30.8,254.84,11,6,3,9,10,0,0,0,0,0,0,0
2053,1964,Master,Married,99196.41,1,0,2013-10-04,94,888.36,52.48,294.27,169.22,37.94,0.0,8,6,0,14,14,0,0,1,0,0,0,0
2054,1957,Basic,Widow,41871.51,1,1,2019-03-26,272,249.97,65.41,439.44,119.33,70.86,289.82,5,6,2,7,12,0,0,0,1,0,0,0
2055,1986,Graduation,Divorced,68400.06,0,1,2017-09-26,164,2023.05,80.68,142.01,139.57,9.61,659.18,6,16,5,17,15,0,0,0,0,0,0,0
2056,1984,Graduation,Alone,72986.59,1,1,2016-07-03,117,1199.05,42.06,390.34,357.0,19.91,334.88,6,12,3,12,14,0,0,0,0,1,1,0
2057,1982,Graduation,Widow,52080.28,2,2,2012-04-11,351,539.64,126.57,568.56,118.44,39.11,622.5,6,10,0,10,15,1,0,1,0,0,0,0
2058,1962,PhD,Together,82112.41,1,2,2013-04-04,127,1542.56,41.42,146.13,59.21,41.54,774.65,4,11,3,7,8,0,0,0,1,0,0,0
2059,1998,2n Cycle,Single,24268.7,2,1,2017-10-05,19,217.57,145.5,196.52,202.75,64.33,497.29,7,8,4,11,10,0,0,0,0,0,0,0
2060,1998,PhD,Single,94733.18,1,0,2013-03-05,85,1754.28,52.22,322.01,264.66,15.86,313.11,3,5,2,9,12,0,0,0,0,0,1,0
2061,1995,Basic,Single,46832.59,2,0,2012-07-21,12,242.49,50.14,386.48,163.79,46.06,161.08,2,10,4,13,16,0,0,0,0,0,0,0
2062,1971,Master,Together,85145.62,0,0,2014-06-03,126,1918.71,116.23,193.59,86.1,39.97,315.23,4,14,2,4,17,0,0,0,0,0,0,0
2063,1997,PhD,Single,63645.38,2,0,2018-11-28,130,1580.54,73.93,163.03,15.0,30.33,301.49,12,8,1,10,24,0,1,0,0,0,0,0
2064,1977,Graduation,Divorced,70904.49,1,1,2012-09-26,166,1125.12,34.42,206.63,141.01,68.74,441.91,4,6,5,11,12,0,0,1,0,1,0,0
2065,1964,Graduation,Divorced,59940.75,1,2,2019-11-10,22,1410.34,67.28,566.55,134.28,44.65,414.38,3,11,3,11,9,0,0,0,1,0,0,0
2066,1975,Master,Single,83110.8,2,0,2018-07-18,48,1686.05,38.27,79.74,85.32,38.29,133.45,1,9,4,8,14,0,0,0,1,0,0,0
2067,1985,Graduation,Divorced,77976.32,1,0,2015-01-08,338,1667.87,71.92,105.93,104.96,68.26,371.42,4,11,1,13,17,0,0,0,0,0,0,0
2068,1964,Graduation,Married,67230.91,1,0,2017-03-05,213,1005.87,97.99,359.06,101.62,27.14,599.21,4,10,2,9,18,1,0,0,0,0,0,0
2069,1999,Graduation,Divorced,44426.16,2,0,2015-08-24,181,1195.82,64.44,330.1,132.72,34.39,194.1,6,8,3,11,14,0,0,0,1,0,1,0
2070,1957,Graduation,Single,52468.0,1,0,2017-11-11,139,1450.43,140.11,237.14,49.9,35.37,169.37,5,7,1,6,16,0,0,0,0,1,1,0
2071,1947,Basic,Married,69573.84,2,0,2018-03-20,233,2446.88,26.44,512.55,168.23,51.85,293.21,7,8,2,14,14,0,0,1,0,0,0,0
2072,1984,Master,Single,62431.19,0,0,2016-01-27,315,1657.91,50.23,190.29,75.88,73.78,218.5,5,6,3,8,17,0,0,0,0,0,0,0
2073,1966,Graduation,Single,68706.91,2,0,2017-09-16,264,1004.94,84.35,326.59,183.51,21.75,81.57,6,10,2,11,16,0,0,0,0,1,0,1
2074,1950,Basic,Married,59911.02,1,1,2019-05-04,324,2222.45,73.29,219.51,65.78,75.86,347.79,3,9,2,10,14,0,0,0,0,0,0,0
2075,1960,2n Cycle,Married,43790.6,1,1,2013-10-09,21,597.95,48.78,436.08,247.35,53.66,563.52,7,6,3,10,18,0,0,0,0,0,0,0
2076,1942,2n Cycle,Married,70894.74,1,1,2019-02-03,356,892.59,126.67,444.16,163.27,35.92,0.0,2,10,2,9,20,0,0,0,0,0,0,0
2077,1961,Master,Married,87149.5,1,0,2014-06-05,114,1513.22,77.5,265.05,100.64,77.77,53.7,3,13,4,7,18,0,1,1,0,0,0,0
2078,1980,Graduation,Alone,49244.45,0,1,2018-07-10,34,804.11,34.49,175.93,145.62,46.2,178.14,3,9,1,8,22,1,0,0,0,0,1,0
2079,1952,Graduation,Single,52177.17,1,0,2015-12-18,233,1978.7,104.31,408.26,107.65,48.19,208.6,4,8,1,12,13,0,0,0,0,0,1,0
2080,1982,Graduation,Single,76626.64,0,0,2012-02-08,110,678.73,121.25,353.29,165.91,35.48,157.73,8,5,4,12,11,0,1,0,0,0,0,0
2081,1975,Graduation,Together,66411.01,1,1,2013-05-16,180,1499.97,45.66,255.58,329.38,29.21,455.23,6,8,4,18,17,0,1,1,0,0,0,0
2082,1993,Basic,Alone,24111.99,0,1,2018-12-22,143,670.52,89.9,202.24,17.56,79.35,637.59,3,5,3,15,19,1,0,0,1,0,0,0
2083,1942,Master,Single,123343.86,1,2,2013-07-07,186,1567.94,137.48,259.9,117.9,28.56,611.68,3,8,8,11,15,0,0,0,0,0,0,0
2084,1999,Basic,Widow,30466.87,1,0,2014-10-24,78,859.6,87.1,433.44,62.19,62.65,110.99,6,6,1,10,16,0,0,0,1,0,0,0
2085,1996,2n Cycle,Single,26978.28,0,2,2014-02-03,156,946.04,103.52,262.51,86.72,45.45,418.44,3,7,5,8,14,0,1,0,0,0,1,0
2086,1945,Basic,Divorced,36758.13,1,1,2017-11-22,286,239.22,52.44,632.48,60.52,21.01,792.72,2,10,7,8,16,0,0,0,1,0,0,0
2087,1950,PhD,Together,135655.95,1,0,2017-05-26,297,1539.54,193.83,419.2,190.16,77.71,511.86,6,5,2,10,8,0,1,0,0,0,0,0
2088,1952,PhD,Widow,139114.76,0,0,2015-08-25,218,338.89,55.09,365.8,110.44,64.87,149.65,6,5,3,6,13,0,0,0,1,1,0,0
2089,1945,Graduation,Married,73917.29,2,1,2016-08-26,273,503.88,61.91,311.58,127.75,47.04,444.18,4,7,6,19,16,0,0,0,0,0,0,0
2090,1977,Graduation,Widow,64481.11,2,2,2013-12-19,14,1010.79,146.47,491.47,172.32,60.07,52.71,6,13,3,19,10,0,0,1,0,0,0,0
2091,1978,Basic,Single,33477.37,1,2,2016-09-06,253,330.25,44.99,169.17,117.31,100.57,334.81,2,9,1,17,12,0,0,0,0,0,0,0
2092,1942,Basic,Widow,70251.03,0,0,2019-04-04,118,1684.84,66.7,200.38,128.95,31.9,65.88,3,4,1,14,12,1,0,0,0,1,0,0
2093,1986,Graduation,Absurd,72780.86,1,2,2015-01-18,34,571.7,88.29,307.06,90.81,34.17,298.85,12,9,1,10,17,0,0,0,0,0,0,0
2094,1989,Graduation,Widow,61975.99,2,1,2015-08-07,355,367.4,59.88,493.1,18.92,53.51,171.53,5,9,4,8,15,0,0,0,1,0,0,0
2095,1968,Graduation,Single,63054.59,0,0,2015-04-02,147,1460.31,85.1,201.44,79.49,114.24,195.04,7,4,2,21,16,0,0,0,0,0,0,0
2096,1996,Graduation,Single,50153.44,2,2,2016-06-15,86,1556.08,76.76,329.71,120.48,49.43,165.68,3,6,4,11,15,0,0,0,0,1,0,0
2097,1988,PhD,Married,72516.76,0,0,2012-02-18,262,1596.86,129.88,369.25,45.39,43.64,331.86,3,12,5,12,22,0,1,0,0,0,0,1
2098,1966,Graduation,Single,77093.83,0,0,2019-03-09,254,1179.7,165.58,268.0,226.77,48.6,181.93,3,7,2,20,9,0,0,0,0,1,0,0
2099,1966,Graduation,Divorced,85393.07,2,2,2015-05-22,309,1986.78,44.09,314.34,125.46,22.85,390.68,7,9,3,12,20,0,0,0,0,0,0,0
2100,1967,Graduation,Single,86467.28,1,0,2019-12-21,2,690.93,37.19,138.86,47.54,47.28,363.81,6,7,4,12,18,0,0,0,1,0,0,0
2101,1998,PhD,Married,76988.59,1,0,2019-07-08,326,1682.51,61.79,286.46,122.72,51.68,195.76,1,12,3,11,23,0,0,0,0,0,0,0
2102,1990,Graduation,YOLO,76180.95,0,2,2012-02-21,4,674.76,62.61,394.75,189.86,28.46,90.41,3,6,4,10,13,0,1,0,0,0,0,0
2103,1958,Graduation,Single,86717.31,0,0,2016-05-01,44,2659.55,133.79,271.29,133.96,14.26,342.66,7,10,1,12,10,0,0,0,1,0,0,0
2104,1994,Graduation,Divorced,40924.72,0,1,2012-12-15,151,635.28,91.81,317.13,217.44,18.29,111.78,5,6,4,17,12,0,0,0,0,0,1,0
2105,1988,Graduation,Widow,69804.99,1,2,2017-04-08,75,1734.21,95.06,196.42,171.01,40.13,907.78,2,8,5,11,20,0,0,0,0,1,0,0
2106,1967,Graduation,Married,78983.9,1,0,2014-10-17,294,391.96,50.62,199.24,195.2,73.61,725.06,7,9,4,11,18,0,0,0,0,0,0,0
2107,1974,Master,Married,100330.54,1,2,2016-10-17,152,631.23,64.32,143.44,139.87,18.77,911.03,7,4,4,16,11,0,0,0,1,1,0,0
2108,1941,Basic,Together,48637.58,2,1,2016-05-05,86,289.01,69.94,381.19,154.97,59.49,492.94,5,6,2,7,9,0,0,0,1,0,1,0
2109,1959,2n Cycle,Widow,36507.52,1,1,2016-10-07,113,969.44,99.55,181.62,162.43,25.55,213.03,7,6,3,12,13,0,0,0,0,0,0,0
2110,1952,2n Cycle,Married,34764.25,1,0,2018-02-08,234,237.81,53.2,210.16,118.92,37.15,545.18,5,8,2,16,12,0,0,0,0,0,0,0
2111,1990,Graduation,Together,72100.25,2,1,2015-10-08,37,778.01,50.11,162.31,157.14,125.8,537.11,4,12,5,12,20,0,0,0,0,0,0,0
2112,1968,Master,Alone,128555.65,1,0,2014-04-10,195,641.9,132.13,344.08,156.71,61.18,283.67,7,5,4,13,17,0,1,0,0,0,0,0
